ID;start;end;code;text;group;code2;R;G;B
976;2094,344904;2134,832567;NEC;M3 NEC;Naar zone;;;;
976;2094,344904;2134,832567;NEC;gAAAAABYrzOVWh7CqCZnZ_De4kXeTNhvM17nXnKIlsGbz3uexYVIWwslyMU_-sQIL9m38ymjLwaAf9kX_5eSeW5ku0k-nmJHFA==;Naar speler;;;;
976;2094,344904;2134,832567;NEC;cdb89f0e6caa4580a9057a0eed483188;Van speler;;;;
976;2094,344904;2134,832567;NEC;L3 NEC;Naar zone;;;;
976;2094,344904;2134,832567;NEC;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;Naar speler;;;;
976;2094,344904;2134,832567;NEC;gAAAAABYrzOVWh7CqCZnZ_De4kXeTNhvM17nXnKIlsGbz3uexYVIWwslyMU_-sQIL9m38ymjLwaAf9kX_5eSeW5ku0k-nmJHFA==;Van speler;;;;
976;2094,344904;2134,832567;NEC;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;Naar speler;;;;
976;2094,344904;2134,832567;NEC;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;Van speler;;;;
976;2094,344904;2134,832567;NEC;L4 NEC;Naar zone;;;;
976;2094,344904;2134,832567;NEC;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;Naar speler;;;;
976;2094,344904;2134,832567;NEC;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;Van speler;;;;
976;2094,344904;2134,832567;NEC;gAAAAABYrzOVWh7CqCZnZ_De4kXeTNhvM17nXnKIlsGbz3uexYVIWwslyMU_-sQIL9m38ymjLwaAf9kX_5eSeW5ku0k-nmJHFA==;Naar speler;;;;
976;2094,344904;2134,832567;NEC;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;Van speler;;;;
976;2094,344904;2134,832567;NEC;R3 NEC;Naar zone;;;;
976;2094,344904;2134,832567;NEC;gAAAAABYrzOVIRfbdsW1fY3CjQ-EeA_SORwrt_-UlYB29CVM3Yte0_0PYmI2F35zUeivCCgfRK4gd3ln2xFrR93u_Ni0mYYIGw==;Naar speler;;;;
976;2094,344904;2134,832567;NEC;gAAAAABYrzOVWh7CqCZnZ_De4kXeTNhvM17nXnKIlsGbz3uexYVIWwslyMU_-sQIL9m38ymjLwaAf9kX_5eSeW5ku0k-nmJHFA==;Van speler;;;;
976;2094,344904;2134,832567;NEC;gAAAAABYrzOVQdE9eUWoK6rx9L4v5aEe96hWtfPTONWihKKTjNpyA8mZJT0mPmIZUFzZcwgC_ofqWw6Y-fRSpCvPqpe1JxgkFA==;Naar speler;;;;
976;2094,344904;2134,832567;NEC;gAAAAABYrzOVIRfbdsW1fY3CjQ-EeA_SORwrt_-UlYB29CVM3Yte0_0PYmI2F35zUeivCCgfRK4gd3ln2xFrR93u_Ni0mYYIGw==;Van speler;;;;
976;2094,344904;2134,832567;NEC;gAAAAABYrzOVIRfbdsW1fY3CjQ-EeA_SORwrt_-UlYB29CVM3Yte0_0PYmI2F35zUeivCCgfRK4gd3ln2xFrR93u_Ni0mYYIGw==;Naar speler;;;;
976;2094,344904;2134,832567;NEC;gAAAAABYrzOVQdE9eUWoK6rx9L4v5aEe96hWtfPTONWihKKTjNpyA8mZJT0mPmIZUFzZcwgC_ofqWw6Y-fRSpCvPqpe1JxgkFA==;Van speler;;;;
976;2094,344904;2134,832567;NEC;R4 NEC;Naar zone;;;;
976;2094,344904;2134,832567;NEC;Balverlies;Rendement;;;;
977;2095,032826;2134,832567;Aanvallen;R3 NEC;Naar zone;;;;
977;2095,032826;2134,832567;Aanvallen;Inbal;Start;;;;
977;2095,032826;2134,832567;Aanvallen;gAAAAABYrzOVIRfbdsW1fY3CjQ-EeA_SORwrt_-UlYB29CVM3Yte0_0PYmI2F35zUeivCCgfRK4gd3ln2xFrR93u_Ni0mYYIGw==;Naar speler;;;;
977;2095,032826;2134,832567;Aanvallen;Van speler;;;;;
977;2095,032826;2134,832567;Aanvallen;cdb89f0e6caa4580a9057a0eed483188;Naar speler;;;;
977;2095,032826;2134,832567;Aanvallen;gAAAAABYrzOVIRfbdsW1fY3CjQ-EeA_SORwrt_-UlYB29CVM3Yte0_0PYmI2F35zUeivCCgfRK4gd3ln2xFrR93u_Ni0mYYIGw==;Van speler;;;;
977;2095,032826;2134,832567;Aanvallen;M3 NEC;Naar zone;;;;
977;2095,032826;2134,832567;Aanvallen;gAAAAABYrzOVWh7CqCZnZ_De4kXeTNhvM17nXnKIlsGbz3uexYVIWwslyMU_-sQIL9m38ymjLwaAf9kX_5eSeW5ku0k-nmJHFA==;Naar speler;;;;
977;2095,032826;2134,832567;Aanvallen;cdb89f0e6caa4580a9057a0eed483188;Van speler;;;;
977;2095,032826;2134,832567;Aanvallen;L3 NEC;Naar zone;;;;
977;2095,032826;2134,832567;Aanvallen;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;Naar speler;;;;
977;2095,032826;2134,832567;Aanvallen;gAAAAABYrzOVWh7CqCZnZ_De4kXeTNhvM17nXnKIlsGbz3uexYVIWwslyMU_-sQIL9m38ymjLwaAf9kX_5eSeW5ku0k-nmJHFA==;Van speler;;;;
977;2095,032826;2134,832567;Aanvallen;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;Naar speler;;;;
977;2095,032826;2134,832567;Aanvallen;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;Van speler;;;;
977;2095,032826;2134,832567;Aanvallen;L4 NEC;Naar zone;;;;
977;2095,032826;2134,832567;Aanvallen;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;Naar speler;;;;
977;2095,032826;2134,832567;Aanvallen;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;Van speler;;;;
977;2095,032826;2134,832567;Aanvallen;gAAAAABYrzOVWh7CqCZnZ_De4kXeTNhvM17nXnKIlsGbz3uexYVIWwslyMU_-sQIL9m38ymjLwaAf9kX_5eSeW5ku0k-nmJHFA==;Naar speler;;;;
977;2095,032826;2134,832567;Aanvallen;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;Van speler;;;;
977;2095,032826;2134,832567;Aanvallen;R3 NEC;Naar zone;;;;
977;2095,032826;2134,832567;Aanvallen;gAAAAABYrzOVIRfbdsW1fY3CjQ-EeA_SORwrt_-UlYB29CVM3Yte0_0PYmI2F35zUeivCCgfRK4gd3ln2xFrR93u_Ni0mYYIGw==;Naar speler;;;;
977;2095,032826;2134,832567;Aanvallen;gAAAAABYrzOVWh7CqCZnZ_De4kXeTNhvM17nXnKIlsGbz3uexYVIWwslyMU_-sQIL9m38ymjLwaAf9kX_5eSeW5ku0k-nmJHFA==;Van speler;;;;
977;2095,032826;2134,832567;Aanvallen;gAAAAABYrzOVQdE9eUWoK6rx9L4v5aEe96hWtfPTONWihKKTjNpyA8mZJT0mPmIZUFzZcwgC_ofqWw6Y-fRSpCvPqpe1JxgkFA==;Naar speler;;;;
977;2095,032826;2134,832567;Aanvallen;gAAAAABYrzOVIRfbdsW1fY3CjQ-EeA_SORwrt_-UlYB29CVM3Yte0_0PYmI2F35zUeivCCgfRK4gd3ln2xFrR93u_Ni0mYYIGw==;Van speler;;;;
977;2095,032826;2134,832567;Aanvallen;gAAAAABYrzOVIRfbdsW1fY3CjQ-EeA_SORwrt_-UlYB29CVM3Yte0_0PYmI2F35zUeivCCgfRK4gd3ln2xFrR93u_Ni0mYYIGw==;Naar speler;;;;
977;2095,032826;2134,832567;Aanvallen;gAAAAABYrzOVQdE9eUWoK6rx9L4v5aEe96hWtfPTONWihKKTjNpyA8mZJT0mPmIZUFzZcwgC_ofqWw6Y-fRSpCvPqpe1JxgkFA==;Van speler;;;;
977;2095,032826;2134,832567;Aanvallen;R4 NEC;Naar zone;;;;
977;2095,032826;2134,832567;Aanvallen;Balverlies;Rendement;;;;
978;2095,327924;2109,922152;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;gAAAAABYrzOVWh7CqCZnZ_De4kXeTNhvM17nXnKIlsGbz3uexYVIWwslyMU_-sQIL9m38ymjLwaAf9kX_5eSeW5ku0k-nmJHFA==;Van speler;;;;
978;2095,327924;2109,922152;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;Naar speler;;;;
979;2096,032826;2097,032826;Start;;;;;;
980;2097,024835;2101,60776;M3 NEC;gAAAAABYrzOVWh7CqCZnZ_De4kXeTNhvM17nXnKIlsGbz3uexYVIWwslyMU_-sQIL9m38ymjLwaAf9kX_5eSeW5ku0k-nmJHFA==;Naar speler;;;;
980;2097,024835;2101,60776;M3 NEC;cdb89f0e6caa4580a9057a0eed483188;Van speler;;;;
980;2097,024835;2101,60776;M3 NEC;L3 NEC;Naar zone;;;;
981;2098,60776;2112,359479;L3 NEC;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;Naar speler;;;;
981;2098,60776;2112,359479;L3 NEC;gAAAAABYrzOVWh7CqCZnZ_De4kXeTNhvM17nXnKIlsGbz3uexYVIWwslyMU_-sQIL9m38ymjLwaAf9kX_5eSeW5ku0k-nmJHFA==;Van speler;;;;
981;2098,60776;2112,359479;L3 NEC;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;Naar speler;;;;
981;2098,60776;2112,359479;L3 NEC;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;Van speler;;;;
981;2098,60776;2112,359479;L3 NEC;L4 NEC;Naar zone;;;;
982;2101,063486;2118,780819;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;Van speler;;;;
982;2101,063486;2118,780819;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;L4 NEC;Naar zone;;;;
982;2101,063486;2118,780819;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;Naar speler;;;;
983;2109,359479;2125,274817;L4 NEC;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;Naar speler;;;;
983;2109,359479;2125,274817;L4 NEC;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;Van speler;;;;
983;2109,359479;2125,274817;L4 NEC;gAAAAABYrzOVWh7CqCZnZ_De4kXeTNhvM17nXnKIlsGbz3uexYVIWwslyMU_-sQIL9m38ymjLwaAf9kX_5eSeW5ku0k-nmJHFA==;Naar speler;;;;
983;2109,359479;2125,274817;L4 NEC;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;Van speler;;;;
983;2109,359479;2125,274817;L4 NEC;R3 NEC;Naar zone;;;;
984;2109,922153;2128,180639;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;gAAAAABYrzOVFz6tnRjNqB_FAkVBZCE3ZOoUOOGkgcs2KSqDnkvGDpBmnp0Nu3eWkBqdhNiidGenY6v8gx0QLgO8g8f6DaTiBw==;Van speler;;;;
984;2109,922153;2128,180639;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;gAAAAABYrzOVWh7CqCZnZ_De4kXeTNhvM17nXnKIlsGbz3uexYVIWwslyMU_-sQIL9m38ymjLwaAf9kX_5eSeW5ku0k-nmJHFA==;Naar speler;;;;
985;2115,180639;2131,70676;gAAAAABYrzOVWh7CqCZnZ_De4kXeTNhvM17nXnKIlsGbz3uexYVIWwslyMU_-sQIL9m38ymjLwaAf9kX_5eSeW5ku0k-nmJHFA==;gAAAAABYrzOVFdBIJacWwhlbSD0c62DMZxcPGU9-r5r076kvuqKTzkUjtbBqKbrg4qg2CmaggWDT63vrR49vB8DQqxKO640CGw==;Van speler;;;;
985;2115,180639;2131,70676;gAAAAABYrzOVWh7CqCZnZ_De4kXeTNhvM17nXnKIlsGbz3uexYVIWwslyMU_-sQIL9m38ymjLwaAf9kX_5eSeW5ku0k-nmJHFA==;R3 NEC;Naar zone;;;;
985;2115,180639;2131,70676;gAAAAABYrzOVWh7CqCZnZ_De4kXeTNhvM17nXnKIlsGbz3uexYVIWwslyMU_-sQIL9m38ymjLwaAf9kX_5eSeW5ku0k-nmJHFA==;gAAAAABYrzOVIRfbdsW1fY3CjQ-EeA_SORwrt_-UlYB29CVM3Yte0_0PYmI2F35zUeivCCgfRK4gd3ln2xFrR93u_Ni0mYYIGw==;Naar speler;;;;
986;2118,70676;2130,798598;gAAAAABYrzOVIRfbdsW1fY3CjQ-EeA_SORwrt_-UlYB29CVM3Yte0_0PYmI2F35zUeivCCgfRK4gd3ln2xFrR93u_Ni0mYYIGw==;gAAAAABYrzOVWh7CqCZnZ_De4kXeTNhvM17nXnKIlsGbz3uexYVIWwslyMU_-sQIL9m38ymjLwaAf9kX_5eSeW5ku0k-nmJHFA==;Van speler;;;;
986;2118,70676;2130,798598;gAAAAABYrzOVIRfbdsW1fY3CjQ-EeA_SORwrt_-UlYB29CVM3Yte0_0PYmI2F35zUeivCCgfRK4gd3ln2xFrR93u_Ni0mYYIGw==;gAAAAABYrzOVQdE9eUWoK6rx9L4v5aEe96hWtfPTONWihKKTjNpyA8mZJT0mPmIZUFzZcwgC_ofqWw6Y-fRSpCvPqpe1JxgkFA==;Naar speler;;;;
987;2122,274817;2133,043258;R3 NEC;gAAAAABYrzOVIRfbdsW1fY3CjQ-EeA_SORwrt_-UlYB29CVM3Yte0_0PYmI2F35zUeivCCgfRK4gd3ln2xFrR93u_Ni0mYYIGw==;Naar speler;;;;
987;2122,274817;2133,043258;R3 NEC;gAAAAABYrzOVWh7CqCZnZ_De4kXeTNhvM17nXnKIlsGbz3uexYVIWwslyMU_-sQIL9m38ymjLwaAf9kX_5eSeW5ku0k-nmJHFA==;Van speler;;;;
987;2122,274817;2133,043258;R3 NEC;gAAAAABYrzOVQdE9eUWoK6rx9L4v5aEe96hWtfPTONWihKKTjNpyA8mZJT0mPmIZUFzZcwgC_ofqWw6Y-fRSpCvPqpe1JxgkFA==;Naar speler;;;;
987;2122,274817;2133,043258;R3 NEC;gAAAAABYrzOVIRfbdsW1fY3CjQ-EeA_SORwrt_-UlYB29CVM3Yte0_0PYmI2F35zUeivCCgfRK4gd3ln2xFrR93u_Ni0mYYIGw==;Van speler;;;;
987;2122,274817;2133,043258;R3 NEC;gAAAAABYrzOVIRfbdsW1fY3CjQ-EeA_SORwrt_-UlYB29CVM3Yte0_0PYmI2F35zUeivCCgfRK4gd3ln2xFrR93u_Ni0mYYIGw==;Naar speler;;;;
987;2122,274817;2133,043258;R3 NEC;gAAAAABYrzOVQdE9eUWoK6rx9L4v5aEe96hWtfPTONWihKKTjNpyA8mZJT0mPmIZUFzZcwgC_ofqWw6Y-fRSpCvPqpe1JxgkFA==;Van speler;;;;
987;2122,274817;2133,043258;R3 NEC;R4 NEC;Naar zone;;;;
988;2123,002626;2138,59457;gAAAAABYrzOVQdE9eUWoK6rx9L4v5aEe96hWtfPTONWihKKTjNpyA8mZJT0mPmIZUFzZcwgC_ofqWw6Y-fRSpCvPqpe1JxgkFA==;gAAAAABYrzOVIRfbdsW1fY3CjQ-EeA_SORwrt_-UlYB29CVM3Yte0_0PYmI2F35zUeivCCgfRK4gd3ln2xFrR93u_Ni0mYYIGw==;Van speler;;;;
988;2123,002626;2138,59457;gAAAAABYrzOVQdE9eUWoK6rx9L4v5aEe96hWtfPTONWihKKTjNpyA8mZJT0mPmIZUFzZcwgC_ofqWw6Y-fRSpCvPqpe1JxgkFA==;gAAAAABYrzOVIRfbdsW1fY3CjQ-EeA_SORwrt_-UlYB29CVM3Yte0_0PYmI2F35zUeivCCgfRK4gd3ln2xFrR93u_Ni0mYYIGw==;Naar speler;;;;
989;2130,043258;2134,832567;R4 NEC;Balverlies;Rendement;;;;
990;2130,798598;2140,832567;gAAAAABYrzOVIRfbdsW1fY3CjQ-EeA_SORwrt_-UlYB29CVM3Yte0_0PYmI2F35zUeivCCgfRK4gd3ln2xFrR93u_Ni0mYYIGw==;gAAAAABYrzOVQdE9eUWoK6rx9L4v5aEe96hWtfPTONWihKKTjNpyA8mZJT0mPmIZUFzZcwgC_ofqWw6Y-fRSpCvPqpe1JxgkFA==;Van speler;;;;
990;2130,798598;2140,832567;gAAAAABYrzOVIRfbdsW1fY3CjQ-EeA_SORwrt_-UlYB29CVM3Yte0_0PYmI2F35zUeivCCgfRK4gd3ln2xFrR93u_Ni0mYYIGw==;R4 NEC;Naar zone;;;;
990;2130,798598;2140,832567;gAAAAABYrzOVIRfbdsW1fY3CjQ-EeA_SORwrt_-UlYB29CVM3Yte0_0PYmI2F35zUeivCCgfRK4gd3ln2xFrR93u_Ni0mYYIGw==;Balverlies;Rendement;;;;
991;2130,832567;2136,952327;TEG;R3 NEC;Startzone TEG;;;;
992;2132,832567;2136,952327;OMSCH verdedigen;R3 NEC;Startzone TEG;;;;
993;2132,832567;2136,832567;Balverlies;R3 NEC;Startzone TEG;;;;
994;2147,855798;2160,011154;TEG;L1 TEG;Naar zone;;;;
994;2147,855798;2160,011154;TEG;Inbal;Start;;;;
994;2147,855798;2160,011154;TEG;L2 TEG;Naar zone;;;;
994;2147,855798;2160,011154;TEG;Balwinst;Rendement;;;;
995;2149,0638;2161,0638;Inworp TEG;Inbal;Start;;;;
995;2149,0638;2161,0638;Inworp TEG;L2 TEG;Naar zone;;;;
995;2149,0638;2161,0638;Inworp TEG;Balwinst;Rendement;;;;
996;2149,383946;2156,215755;L1 TEG;Inbal;Start;;;;
996;2149,383946;2156,215755;L1 TEG;L2 TEG;Naar zone;;;;
997;2149,855798;2160,011154;Verdedigen;L1 TEG;Naar zone;;;;
997;2149,855798;2160,011154;Verdedigen;Inbal;Start;;;;
997;2149,855798;2160,011154;Verdedigen;L2 TEG;Naar zone;;;;
997;2149,855798;2160,011154;Verdedigen;Balwinst;Rendement;;;;
998;2153,215755;2160,011154;L2 TEG;Balwinst;Rendement;;;;
999;2153,579132;2167,091118;gAAAAABYrzOVIRfbdsW1fY3CjQ-EeA_SORwrt_-UlYB29CVM3Yte0_0PYmI2F35zUeivCCgfRK4gd3ln2xFrR93u_Ni0mYYIGw==;Van speler;;;;;
999;2153,579132;2167,091118;gAAAAABYrzOVIRfbdsW1fY3CjQ-EeA_SORwrt_-UlYB29CVM3Yte0_0PYmI2F35zUeivCCgfRK4gd3ln2xFrR93u_Ni0mYYIGw==;571f7079e3f64654a3c0c575912f2533;Naar speler;;;;
1000;2154,091118;2165,798945;571f7079e3f64654a3c0c575912f2533;gAAAAABYrzOVIRfbdsW1fY3CjQ-EeA_SORwrt_-UlYB29CVM3Yte0_0PYmI2F35zUeivCCgfRK4gd3ln2xFrR93u_Ni0mYYIGw==;Van speler;;;;
1000;2154,091118;2165,798945;571f7079e3f64654a3c0c575912f2533;M3 NEC;Naar zone;;;;
1000;2154,091118;2165,798945;571f7079e3f64654a3c0c575912f2533;R3 NEC;Naar zone;;;;
1000;2154,091118;2165,798945;571f7079e3f64654a3c0c575912f2533;cdb89f0e6caa4580a9057a0eed483188;Naar speler;;;;
1001;2155,747106;2171,050939;cdb89f0e6caa4580a9057a0eed483188;571f7079e3f64654a3c0c575912f2533;Van speler;;;;
1001;2155,747106;2171,050939;cdb89f0e6caa4580a9057a0eed483188;gAAAAABYrzOVQdE9eUWoK6rx9L4v5aEe96hWtfPTONWihKKTjNpyA8mZJT0mPmIZUFzZcwgC_ofqWw6Y-fRSpCvPqpe1JxgkFA==;Naar speler;;;;
1002;2156,011154;2179,383804;NEC;L2 TEG;Startzone NEC;;;;
1002;2156,011154;2179,383804;NEC;gAAAAABYrzOVIRfbdsW1fY3CjQ-EeA_SORwrt_-UlYB29CVM3Yte0_0PYmI2F35zUeivCCgfRK4gd3ln2xFrR93u_Ni0mYYIGw==;Naar speler;;;;
1002;2156,011154;2179,383804;NEC;Van speler;;;;;
1002;2156,011154;2179,383804;NEC;571f7079e3f64654a3c0c575912f2533;Naar speler;;;;
1002;2156,011154;2179,383804;NEC;gAAAAABYrzOVIRfbdsW1fY3CjQ-EeA_SORwrt_-UlYB29CVM3Yte0_0PYmI2F35zUeivCCgfRK4gd3ln2xFrR93u_Ni0mYYIGw==;Van speler;;;;
1002;2156,011154;2179,383804;NEC;M3 NEC;Naar zone;;;;
1002;2156,011154;2179,383804;NEC;R3 NEC;Naar zone;;;;
1002;2156,011154;2179,383804;NEC;cdb89f0e6caa4580a9057a0eed483188;Naar speler;;;;
1002;2156,011154;2179,383804;NEC;571f7079e3f64654a3c0c575912f2533;Van speler;;;;
1002;2156,011154;2179,383804;NEC;gAAAAABYrzOVQdE9eUWoK6rx9L4v5aEe96hWtfPTONWihKKTjNpyA8mZJT0mPmIZUFzZcwgC_ofqWw6Y-fRSpCvPqpe1JxgkFA==;Naar speler;;;;
1002;2156,011154;2179,383804;NEC;cdb89f0e6caa4580a9057a0eed483188;Van speler;;;;
1002;2156,011154;2179,383804;NEC;571f7079e3f64654a3c0c575912f2533;Naar speler;;;;
1002;2156,011154;2179,383804;NEC;gAAAAABYrzOVQdE9eUWoK6rx9L4v5aEe96hWtfPTONWihKKTjNpyA8mZJT0mPmIZUFzZcwgC_ofqWw6Y-fRSpCvPqpe1JxgkFA==;Van speler;;;;
1002;2156,011154;2179,383804;NEC;Foul TEG;Rendement;;;;
1003;2158,011154;2179,383804;OMSCH aanvallen;L2 TEG;Startzone NEC;;;;
1003;2158,011154;2179,383804;OMSCH aanvallen;gAAAAABYrzOVIRfbdsW1fY3CjQ-EeA_SORwrt_-UlYB29CVM3Yte0_0PYmI2F35zUeivCCgfRK4gd3ln2xFrR93u_Ni0mYYIGw==;Naar speler;;;;
1003;2158,011154;2179,383804;OMSCH aanvallen;Van speler;;;;;
1003;2158,011154;2179,383804;OMSCH aanvallen;571f7079e3f64654a3c0c575912f2533;Naar speler;;;;
1003;2158,011154;2179,383804;OMSCH aanvallen;gAAAAABYrzOVIRfbdsW1fY3CjQ-EeA_SORwrt_-UlYB29CVM3Yte0_0PYmI2F35zUeivCCgfRK4gd3ln2xFrR93u_Ni0mYYIGw==;Van speler;;;;
1003;2158,011154;2179,383804;OMSCH aanvallen;M3 NEC;Naar zone;;;;
1003;2158,011154;2179,383804;OMSCH aanvallen;R3 NEC;Naar zone;;;;
1003;2158,011154;2179,383804;OMSCH aanvallen;cdb89f0e6caa4580a9057a0eed483188;Naar speler;;;;
1003;2158,011154;2179,383804;OMSCH aanvallen;571f7079e3f64654a3c0c575912f2533;Van speler;;;;
1003;2158,011154;2179,383804;OMSCH aanvallen;gAAAAABYrzOVQdE9eUWoK6rx9L4v5aEe96hWtfPTONWihKKTjNpyA8mZJT0mPmIZUFzZcwgC_ofqWw6Y-fRSpCvPqpe1JxgkFA==;Naar speler;;;;
1003;2158,011154;2179,383804;OMSCH aanvallen;cdb89f0e6caa4580a9057a0eed483188;Van speler;;;;
1003;2158,011154;2179,383804;OMSCH aanvallen;571f7079e3f64654a3c0c575912f2533;Naar speler;;;;
1003;2158,011154;2179,383804;OMSCH aanvallen;gAAAAABYrzOVQdE9eUWoK6rx9L4v5aEe96hWtfPTONWihKKTjNpyA8mZJT0mPmIZUFzZcwgC_ofqWw6Y-fRSpCvPqpe1JxgkFA==;Van speler;;;;
1003;2158,011154;2179,383804;OMSCH aanvallen;Foul TEG;Rendement;;;;
1004;2158,011154;2162,011154;Balwinst;L2 TEG;Startzone NEC;;;;
1004;2158,011154;2162,011154;Balwinst;gAAAAABYrzOVIRfbdsW1fY3CjQ-EeA_SORwrt_-UlYB29CVM3Yte0_0PYmI2F35zUeivCCgfRK4gd3ln2xFrR93u_Ni0mYYIGw==;Naar speler;;;;
1004;2158,011154;2162,011154;Balwinst;Van speler;;;;;
1004;2158,011154;2162,011154;Balwinst;571f7079e3f64654a3c0c575912f2533;Naar speler;;;;
1004;2158,011154;2162,011154;Balwinst;gAAAAABYrzOVIRfbdsW1fY3CjQ-EeA_SORwrt_-UlYB29CVM3Yte0_0PYmI2F35zUeivCCgfRK4gd3ln2xFrR93u_Ni0mYYIGw==;Van speler;;;;
1004;2158,011154;2162,011154;Balwinst;M3 NEC;Naar zone;;;;
1005;2158,050939;2175,850784;gAAAAABYrzOVQdE9eUWoK6rx9L4v5aEe96hWtfPTONWihKKTjNpyA8mZJT0mPmIZUFzZcwgC_ofqWw6Y-fRSpCvPqpe1JxgkFA==;cdb89f0e6caa4580a9057a0eed483188;Van speler;;;;
