ID;start;end;code;group;text;code2;R;G;B
1;18,64;24,47;AFTRAP WB;;;;;;
2;19,51139377;37,57654648;TEG;Naar zone;M2 TEG;;;;
2;19,51139377;37,57654648;TEG;Storen NEC;Druk;;;;
2;19,51139377;37,57654648;TEG;Storen NEC;Compact;;;;
2;19,51139377;37,57654648;TEG;Naar zone;M1 TEG;;;;
2;19,51139377;37,57654648;TEG;Aanvallen TEG;Lange pass;;;;
2;19,51139377;37,57654648;TEG;Naar zone;R2 TEG;;;;
2;19,51139377;37,57654648;TEG;Rendement;Balwinst;;;;
3;19,91940321;27,91940321;Start Jaimy;Naar zone;M2 TEG;;;;
3;19,91940321;27,91940321;Start Jaimy;Storen NEC;Druk;;;;
3;19,91940321;27,91940321;Start Jaimy;Storen NEC;Compact;;;;
4;21,51139377;37,57654648;Verdedigen;Naar zone;M2 TEG;;;;
4;21,51139377;37,57654648;Verdedigen;Storen NEC;Druk;;;;
4;21,51139377;37,57654648;Verdedigen;Storen NEC;Compact;;;;
4;21,51139377;37,57654648;Verdedigen;Naar zone;M1 TEG;;;;
4;21,51139377;37,57654648;Verdedigen;Aanvallen TEG;Lange pass;;;;
4;21,51139377;37,57654648;Verdedigen;Naar zone;R2 TEG;;;;
4;21,51139377;37,57654648;Verdedigen;Rendement;Balwinst;;;;
5;21,54329567;28,28079775;M2 TEG;Storen NEC;Druk;;;;
5;21,54329567;28,28079775;M2 TEG;Storen NEC;Compact;;;;
5;21,54329567;28,28079775;M2 TEG;Naar zone;M1 TEG;;;;
6;23,51126295;37,57654648;VERD. Compact NEC;Storen NEC;Druk;;;;
6;23,51126295;37,57654648;VERD. Compact NEC;Storen NEC;Compact;;;;
6;23,51126295;37,57654648;VERD. Compact NEC;Naar zone;M1 TEG;;;;
6;23,51126295;37,57654648;VERD. Compact NEC;Aanvallen TEG;Lange pass;;;;
6;23,51126295;37,57654648;VERD. Compact NEC;Naar zone;R2 TEG;;;;
6;23,51126295;37,57654648;VERD. Compact NEC;Rendement;Balwinst;;;;
7;23,51126295;37,57654648;VERD. Druk NEC;Storen NEC;Druk;;;;
7;23,51126295;37,57654648;VERD. Druk NEC;Storen NEC;Compact;;;;
7;23,51126295;37,57654648;VERD. Druk NEC;Naar zone;M1 TEG;;;;
7;23,51126295;37,57654648;VERD. Druk NEC;Aanvallen TEG;Lange pass;;;;
7;23,51126295;37,57654648;VERD. Druk NEC;Naar zone;R2 TEG;;;;
7;23,51126295;37,57654648;VERD. Druk NEC;Rendement;Balwinst;;;;
8;25,28079775;34,68081795;M1 TEG;Aanvallen TEG;Lange pass;;;;
8;25,28079775;34,68081795;M1 TEG;Naar zone;R2 TEG;;;;
9;26,59275211;37,57654648;OPB. Lange pass TEG;Aanvallen TEG;Lange pass;;;;
9;26,59275211;37,57654648;OPB. Lange pass TEG;Naar zone;R2 TEG;;;;
9;26,59275211;37,57654648;OPB. Lange pass TEG;Rendement;Balwinst;;;;
10;28,82;42,84;TERUGSPEELBAL keeper;;KORTER 25;;;;
11;31,68081795;37,57654648;R2 TEG;Rendement;Balwinst;;;;
12;33,57654648;36,68668536;NEC;Startzone NEC;R2 TEG;;;;
13;34,71057587;49,27850912;gAAAAABYrzOVVjgzqrniLlC2aFPW4Xv96b4-rvg7GLDMslniONPuTLWyXdO9xcavnvNAal19pd0vCx6g2XhrivSUoIagNcxAOw==;Naar zone;L2 NEC;;;;
13;34,71057587;49,27850912;gAAAAABYrzOVVjgzqrniLlC2aFPW4Xv96b4-rvg7GLDMslniONPuTLWyXdO9xcavnvNAal19pd0vCx6g2XhrivSUoIagNcxAOw==;Naar speler;7b1e776a1b0d40ae8ecccb44df863224;;;;
14;35,57654648;38,28667705;OMSCH aanvallen;Startzone NEC;R2 TEG;;;;
15;35,57654648;39,57654648;Balwinst;Startzone NEC;R2 TEG;;;;
16;36,27850912;49,09765433;7b1e776a1b0d40ae8ecccb44df863224;Van speler;gAAAAABYrzOVVjgzqrniLlC2aFPW4Xv96b4-rvg7GLDMslniONPuTLWyXdO9xcavnvNAal19pd0vCx6g2XhrivSUoIagNcxAOw==;;;;
16;36,27850912;49,09765433;7b1e776a1b0d40ae8ecccb44df863224;Naar zone;M2 NEC;;;;
16;36,27850912;49,09765433;7b1e776a1b0d40ae8ecccb44df863224;Naar speler;f669c4dcd108465fa0675b18d08bc2aa;;;;
17;36,57654648;37,57654648;Start;Startzone NEC;R2 TEG;;;;
18;36,68668616;64,93850254;NEC;Naar zone;M1 NEC;;;;
18;36,68668616;64,93850254;NEC;Naar speler;gAAAAABYrzOVVjgzqrniLlC2aFPW4Xv96b4-rvg7GLDMslniONPuTLWyXdO9xcavnvNAal19pd0vCx6g2XhrivSUoIagNcxAOw==;;;;
18;36,68668616;64,93850254;NEC;Naar zone;L2 NEC;;;;
18;36,68668616;64,93850254;NEC;Naar speler;7b1e776a1b0d40ae8ecccb44df863224;;;;
18;36,68668616;64,93850254;NEC;Van speler;gAAAAABYrzOVVjgzqrniLlC2aFPW4Xv96b4-rvg7GLDMslniONPuTLWyXdO9xcavnvNAal19pd0vCx6g2XhrivSUoIagNcxAOw==;;;;
18;36,68668616;64,93850254;NEC;Naar zone;M2 NEC;;;;
18;36,68668616;64,93850254;NEC;Naar speler;f669c4dcd108465fa0675b18d08bc2aa;;;;
18;36,68668616;64,93850254;NEC;Van speler;7b1e776a1b0d40ae8ecccb44df863224;;;;
18;36,68668616;64,93850254;NEC;Storen TEG;Druk;;;;
18;36,68668616;64,93850254;NEC;Storen TEG;Compact;;;;
18;36,68668616;64,93850254;NEC;Naar speler;c444e99f03fd4b4391b1705b6255b64f;;;;
18;36,68668616;64,93850254;NEC;Van speler;f669c4dcd108465fa0675b18d08bc2aa;;;;
18;36,68668616;64,93850254;NEC;Naar zone;L2 NEC;;;;
18;36,68668616;64,93850254;NEC;Naar speler;7b1e776a1b0d40ae8ecccb44df863224;;;;
18;36,68668616;64,93850254;NEC;Van speler;c444e99f03fd4b4391b1705b6255b64f;;;;
18;36,68668616;64,93850254;NEC;Naar speler;c444e99f03fd4b4391b1705b6255b64f;;;;
18;36,68668616;64,93850254;NEC;Van speler;7b1e776a1b0d40ae8ecccb44df863224;;;;
18;36,68668616;64,93850254;NEC;Naar zone;M2 NEC;;;;
18;36,68668616;64,93850254;NEC;Aanvallen NEC;Crosspass;;;;
18;36,68668616;64,93850254;NEC;Naar zone;R2 NEC;;;;
18;36,68668616;64,93850254;NEC;Naar speler;gAAAAABYrzOVP7quQq2TpAh9aDgR8-j9O9-22MFZrwpqCXu80yH12Cg_r3U76vvFAGCtFXoUOQc3xevaId4KQFNlQUpHaZUmgA==;;;;
18;36,68668616;64,93850254;NEC;Van speler;c444e99f03fd4b4391b1705b6255b64f;;;;
18;36,68668616;64,93850254;NEC;Rendement;Balverlies;;;;
19;37,08669448;64,93850254;Aanvallen;Naar zone;M1 NEC;;;;
19;37,08669448;64,93850254;Aanvallen;Naar speler;gAAAAABYrzOVVjgzqrniLlC2aFPW4Xv96b4-rvg7GLDMslniONPuTLWyXdO9xcavnvNAal19pd0vCx6g2XhrivSUoIagNcxAOw==;;;;
19;37,08669448;64,93850254;Aanvallen;Naar zone;L2 NEC;;;;
19;37,08669448;64,93850254;Aanvallen;Naar speler;7b1e776a1b0d40ae8ecccb44df863224;;;;
19;37,08669448;64,93850254;Aanvallen;Van speler;gAAAAABYrzOVVjgzqrniLlC2aFPW4Xv96b4-rvg7GLDMslniONPuTLWyXdO9xcavnvNAal19pd0vCx6g2XhrivSUoIagNcxAOw==;;;;
19;37,08669448;64,93850254;Aanvallen;Naar zone;M2 NEC;;;;
19;37,08669448;64,93850254;Aanvallen;Naar speler;f669c4dcd108465fa0675b18d08bc2aa;;;;
19;37,08669448;64,93850254;Aanvallen;Van speler;7b1e776a1b0d40ae8ecccb44df863224;;;;
19;37,08669448;64,93850254;Aanvallen;Storen TEG;Druk;;;;
19;37,08669448;64,93850254;Aanvallen;Storen TEG;Compact;;;;
19;37,08669448;64,93850254;Aanvallen;Naar speler;c444e99f03fd4b4391b1705b6255b64f;;;;
19;37,08669448;64,93850254;Aanvallen;Van speler;f669c4dcd108465fa0675b18d08bc2aa;;;;
19;37,08669448;64,93850254;Aanvallen;Naar zone;L2 NEC;;;;
19;37,08669448;64,93850254;Aanvallen;Naar speler;7b1e776a1b0d40ae8ecccb44df863224;;;;
19;37,08669448;64,93850254;Aanvallen;Van speler;c444e99f03fd4b4391b1705b6255b64f;;;;
19;37,08669448;64,93850254;Aanvallen;Naar speler;c444e99f03fd4b4391b1705b6255b64f;;;;
19;37,08669448;64,93850254;Aanvallen;Van speler;7b1e776a1b0d40ae8ecccb44df863224;;;;
19;37,08669448;64,93850254;Aanvallen;Naar zone;M2 NEC;;;;
19;37,08669448;64,93850254;Aanvallen;Aanvallen NEC;Crosspass;;;;
19;37,08669448;64,93850254;Aanvallen;Naar zone;R2 NEC;;;;
19;37,08669448;64,93850254;Aanvallen;Naar speler;gAAAAABYrzOVP7quQq2TpAh9aDgR8-j9O9-22MFZrwpqCXu80yH12Cg_r3U76vvFAGCtFXoUOQc3xevaId4KQFNlQUpHaZUmgA==;;;;
19;37,08669448;64,93850254;Aanvallen;Van speler;c444e99f03fd4b4391b1705b6255b64f;;;;
19;37,08669448;64,93850254;Aanvallen;Rendement;Balverlies;;;;
20;37,65450207;42,79050352;M1 NEC;Naar speler;gAAAAABYrzOVVjgzqrniLlC2aFPW4Xv96b4-rvg7GLDMslniONPuTLWyXdO9xcavnvNAal19pd0vCx6g2XhrivSUoIagNcxAOw==;;;;
20;37,65450207;42,79050352;M1 NEC;Naar zone;L2 NEC;;;;
21;38,08669448;39,08669448;Start;;;;;;
22;39,79050352;46,69425206;L2 NEC;Naar speler;7b1e776a1b0d40ae8ecccb44df863224;;;;
22;39,79050352;46,69425206;L2 NEC;Van speler;gAAAAABYrzOVVjgzqrniLlC2aFPW4Xv96b4-rvg7GLDMslniONPuTLWyXdO9xcavnvNAal19pd0vCx6g2XhrivSUoIagNcxAOw==;;;;
22;39,79050352;46,69425206;L2 NEC;Naar zone;M2 NEC;;;;
23;40,27778892;56,54140889;f669c4dcd108465fa0675b18d08bc2aa;Van speler;7b1e776a1b0d40ae8ecccb44df863224;;;;
23;40,27778892;56,54140889;f669c4dcd108465fa0675b18d08bc2aa;Storen TEG;Druk;;;;
23;40,27778892;56,54140889;f669c4dcd108465fa0675b18d08bc2aa;Storen TEG;Compact;;;;
23;40,27778892;56,54140889;f669c4dcd108465fa0675b18d08bc2aa;Naar speler;c444e99f03fd4b4391b1705b6255b64f;;;;
24;43,54140889;53,1774092;c444e99f03fd4b4391b1705b6255b64f;Van speler;f669c4dcd108465fa0675b18d08bc2aa;;;;
24;43,54140889;53,1774092;c444e99f03fd4b4391b1705b6255b64f;Naar zone;L2 NEC;;;;
24;43,54140889;53,1774092;c444e99f03fd4b4391b1705b6255b64f;Naar speler;7b1e776a1b0d40ae8ecccb44df863224;;;;
25;43,69425206;51,18144663;M2 NEC;Naar speler;f669c4dcd108465fa0675b18d08bc2aa;;;;
25;43,69425206;51,18144663;M2 NEC;Van speler;7b1e776a1b0d40ae8ecccb44df863224;;;;
25;43,69425206;51,18144663;M2 NEC;Storen TEG;Druk;;;;
25;43,69425206;51,18144663;M2 NEC;Storen TEG;Compact;;;;
25;43,69425206;51,18144663;M2 NEC;Naar speler;c444e99f03fd4b4391b1705b6255b64f;;;;
25;43,69425206;51,18144663;M2 NEC;Van speler;f669c4dcd108465fa0675b18d08bc2aa;;;;
25;43,69425206;51,18144663;M2 NEC;Naar zone;L2 NEC;;;;
26;45,37349521;64,93850254;VERD. Compact TEG;Storen TEG;Druk;;;;
26;45,37349521;64,93850254;VERD. Compact TEG;Storen TEG;Compact;;;;
26;45,37349521;64,93850254;VERD. Compact TEG;Naar speler;c444e99f03fd4b4391b1705b6255b64f;;;;
26;45,37349521;64,93850254;VERD. Compact TEG;Van speler;f669c4dcd108465fa0675b18d08bc2aa;;;;
26;45,37349521;64,93850254;VERD. Compact TEG;Naar zone;L2 NEC;;;;
26;45,37349521;64,93850254;VERD. Compact TEG;Naar speler;7b1e776a1b0d40ae8ecccb44df863224;;;;
26;45,37349521;64,93850254;VERD. Compact TEG;Van speler;c444e99f03fd4b4391b1705b6255b64f;;;;
26;45,37349521;64,93850254;VERD. Compact TEG;Naar speler;c444e99f03fd4b4391b1705b6255b64f;;;;
26;45,37349521;64,93850254;VERD. Compact TEG;Van speler;7b1e776a1b0d40ae8ecccb44df863224;;;;
26;45,37349521;64,93850254;VERD. Compact TEG;Naar zone;M2 NEC;;;;
26;45,37349521;64,93850254;VERD. Compact TEG;Aanvallen NEC;Crosspass;;;;
26;45,37349521;64,93850254;VERD. Compact TEG;Naar zone;R2 NEC;;;;
26;45,37349521;64,93850254;VERD. Compact TEG;Naar speler;gAAAAABYrzOVP7quQq2TpAh9aDgR8-j9O9-22MFZrwpqCXu80yH12Cg_r3U76vvFAGCtFXoUOQc3xevaId4KQFNlQUpHaZUmgA==;;;;
26;45,37349521;64,93850254;VERD. Compact TEG;Van speler;c444e99f03fd4b4391b1705b6255b64f;;;;
26;45,37349521;64,93850254;VERD. Compact TEG;Rendement;Balverlies;;;;
27;45,37349521;64,93850254;VERD. Druk TEG;Storen TEG;Druk;;;;
27;45,37349521;64,93850254;VERD. Druk TEG;Storen TEG;Compact;;;;
27;45,37349521;64,93850254;VERD. Druk TEG;Naar speler;c444e99f03fd4b4391b1705b6255b64f;;;;
27;45,37349521;64,93850254;VERD. Druk TEG;Van speler;f669c4dcd108465fa0675b18d08bc2aa;;;;
27;45,37349521;64,93850254;VERD. Druk TEG;Naar zone;L2 NEC;;;;
27;45,37349521;64,93850254;VERD. Druk TEG;Naar speler;7b1e776a1b0d40ae8ecccb44df863224;;;;
27;45,37349521;64,93850254;VERD. Druk TEG;Van speler;c444e99f03fd4b4391b1705b6255b64f;;;;
27;45,37349521;64,93850254;VERD. Druk TEG;Naar speler;c444e99f03fd4b4391b1705b6255b64f;;;;
27;45,37349521;64,93850254;VERD. Druk TEG;Van speler;7b1e776a1b0d40ae8ecccb44df863224;;;;
27;45,37349521;64,93850254;VERD. Druk TEG;Naar zone;M2 NEC;;;;
27;45,37349521;64,93850254;VERD. Druk TEG;Aanvallen NEC;Crosspass;;;;
27;45,37349521;64,93850254;VERD. Druk TEG;Naar zone;R2 NEC;;;;
27;45,37349521;64,93850254;VERD. Druk TEG;Naar speler;gAAAAABYrzOVP7quQq2TpAh9aDgR8-j9O9-22MFZrwpqCXu80yH12Cg_r3U76vvFAGCtFXoUOQc3xevaId4KQFNlQUpHaZUmgA==;;;;
27;45,37349521;64,93850254;VERD. Druk TEG;Van speler;c444e99f03fd4b4391b1705b6255b64f;;;;
27;45,37349521;64,93850254;VERD. Druk TEG;Rendement;Balverlies;;;;
28;48,18144663;57,12517909;L2 NEC;Naar speler;7b1e776a1b0d40ae8ecccb44df863224;;;;
28;48,18144663;57,12517909;L2 NEC;Van speler;c444e99f03fd4b4391b1705b6255b64f;;;;
28;48,18144663;57,12517909;L2 NEC;Naar speler;c444e99f03fd4b4391b1705b6255b64f;;;;
28;48,18144663;57,12517909;L2 NEC;Van speler;7b1e776a1b0d40ae8ecccb44df863224;;;;
28;48,18144663;57,12517909;L2 NEC;Naar zone;M2 NEC;;;;
29;49,09765473;61,43729864;7b1e776a1b0d40ae8ecccb44df863224;Van speler;c444e99f03fd4b4391b1705b6255b64f;;;;
29;49,09765473;61,43729864;7b1e776a1b0d40ae8ecccb44df863224;Naar speler;c444e99f03fd4b4391b1705b6255b64f;;;;
30;53,1774096;66,37867506;c444e99f03fd4b4391b1705b6255b64f;Van speler;7b1e776a1b0d40ae8ecccb44df863224;;;;
30;53,1774096;66,37867506;c444e99f03fd4b4391b1705b6255b64f;Naar zone;M2 NEC;;;;
30;53,1774096;66,37867506;c444e99f03fd4b4391b1705b6255b64f;Aanvallen NEC;Crosspass;;;;
30;53,1774096;66,37867506;c444e99f03fd4b4391b1705b6255b64f;Naar zone;R2 NEC;;;;
30;53,1774096;66,37867506;c444e99f03fd4b4391b1705b6255b64f;Naar speler;gAAAAABYrzOVP7quQq2TpAh9aDgR8-j9O9-22MFZrwpqCXu80yH12Cg_r3U76vvFAGCtFXoUOQc3xevaId4KQFNlQUpHaZUmgA==;;;;
31;53,37867506;68,68125805;gAAAAABYrzOVP7quQq2TpAh9aDgR8-j9O9-22MFZrwpqCXu80yH12Cg_r3U76vvFAGCtFXoUOQc3xevaId4KQFNlQUpHaZUmgA==;Van speler;c444e99f03fd4b4391b1705b6255b64f;;;;
31;53,37867506;68,68125805;gAAAAABYrzOVP7quQq2TpAh9aDgR8-j9O9-22MFZrwpqCXu80yH12Cg_r3U76vvFAGCtFXoUOQc3xevaId4KQFNlQUpHaZUmgA==;Rendement;Balverlies;;;;
32;54,12517909;59,77872876;M2 NEC;Aanvallen NEC;Crosspass;;;;
32;54,12517909;59,77872876;M2 NEC;Naar zone;R2 NEC;;;;
33;54,9067113;64,93850254;OPB. Cross pass NEC;Aanvallen NEC;Crosspass;;;;
33;54,9067113;64,93850254;OPB. Cross pass NEC;Naar zone;R2 NEC;;;;
33;54,9067113;64,93850254;OPB. Cross pass NEC;Naar speler;gAAAAABYrzOVP7quQq2TpAh9aDgR8-j9O9-22MFZrwpqCXu80yH12Cg_r3U76vvFAGCtFXoUOQc3xevaId4KQFNlQUpHaZUmgA==;;;;
33;54,9067113;64,93850254;OPB. Cross pass NEC;Van speler;c444e99f03fd4b4391b1705b6255b64f;;;;
33;54,9067113;64,93850254;OPB. Cross pass NEC;Rendement;Balverlies;;;;
34;56,77872876;64,93850254;R2 NEC;Naar speler;gAAAAABYrzOVP7quQq2TpAh9aDgR8-j9O9-22MFZrwpqCXu80yH12Cg_r3U76vvFAGCtFXoUOQc3xevaId4KQFNlQUpHaZUmgA==;;;;
34;56,77872876;64,93850254;R2 NEC;Van speler;c444e99f03fd4b4391b1705b6255b64f;;;;
34;56,77872876;64,93850254;R2 NEC;Rendement;Balverlies;;;;
35;60,93850254;71,31998121;TEG;Startzone TEG;R2 NEC;;;;
35;60,93850254;71,31998121;TEG;Naar zone;L1 TEG;;;;
35;60,93850254;71,31998121;TEG;Aanvallen TEG;Lange pass;;;;
35;60,93850254;71,31998121;TEG;Rendement;Balwinst;;;;
36;62,79445235;71,55203431;L1 TEG;Aanvallen TEG;Lange pass;;;;
36;62,79445235;71,55203431;L1 TEG;Rendement;Balwinst;;;;
37;62,93850254;71,55203431;OMSCH verdedigen;Startzone TEG;R2 NEC;;;;
37;62,93850254;71,55203431;OMSCH verdedigen;Naar zone;L1 TEG;;;;
37;62,93850254;71,55203431;OMSCH verdedigen;Aanvallen TEG;Lange pass;;;;
37;62,93850254;71,55203431;OMSCH verdedigen;Rendement;Balwinst;;;;
38;62,93850254;66,93850254;Balverlies;Startzone TEG;R2 NEC;;;;
38;62,93850254;66,93850254;Balverlies;Naar zone;L1 TEG;;;;
39;64,74428569;71,55203431;OPB. Lange pass TEG;Aanvallen TEG;Lange pass;;;;
39;64,74428569;71,55203431;OPB. Lange pass TEG;Rendement;Balwinst;;;;
40;65,02397601;75,31469454;7a8bab9f9af94947999066673c96f9ab;;Van speler;;;;
40;65,02397601;75,31469454;7a8bab9f9af94947999066673c96f9ab;Naar zone;R3 NEC;;;;
40;65,02397601;75,31469454;7a8bab9f9af94947999066673c96f9ab;Naar speler;gAAAAABYrzOVP7quQq2TpAh9aDgR8-j9O9-22MFZrwpqCXu80yH12Cg_r3U76vvFAGCtFXoUOQc3xevaId4KQFNlQUpHaZUmgA==;;;;
41;67,55203431;74,37069026;NEC;Startzone NEC;L1 TEG;;;;
41;67,55203431;74,37069026;NEC;Naar speler;7a8bab9f9af94947999066673c96f9ab;;;;
41;67,55203431;74,37069026;NEC;;Van speler;;;;
41;67,55203431;74,37069026;NEC;Naar zone;R3 NEC;;;;
41;67,55203431;74,37069026;NEC;Naar speler;gAAAAABYrzOVP7quQq2TpAh9aDgR8-j9O9-22MFZrwpqCXu80yH12Cg_r3U76vvFAGCtFXoUOQc3xevaId4KQFNlQUpHaZUmgA==;;;;
41;67,55203431;74,37069026;NEC;Van speler;7a8bab9f9af94947999066673c96f9ab;;;;
41;67,55203431;74,37069026;NEC;Naar zone;M3 NEC;;;;
41;67,55203431;74,37069026;NEC;Rendement;Balverlies;;;;
42;68,68125845;81,0879289;gAAAAABYrzOVP7quQq2TpAh9aDgR8-j9O9-22MFZrwpqCXu80yH12Cg_r3U76vvFAGCtFXoUOQc3xevaId4KQFNlQUpHaZUmgA==;Van speler;7a8bab9f9af94947999066673c96f9ab;;;;
42;68,68125845;81,0879289;gAAAAABYrzOVP7quQq2TpAh9aDgR8-j9O9-22MFZrwpqCXu80yH12Cg_r3U76vvFAGCtFXoUOQc3xevaId4KQFNlQUpHaZUmgA==;Naar zone;M3 NEC;;;;
42;68,68125845;81,0879289;gAAAAABYrzOVP7quQq2TpAh9aDgR8-j9O9-22MFZrwpqCXu80yH12Cg_r3U76vvFAGCtFXoUOQc3xevaId4KQFNlQUpHaZUmgA==;Rendement;Balverlies;;;;
43;69,38393736;74,56794163;R3 NEC;Naar speler;gAAAAABYrzOVP7quQq2TpAh9aDgR8-j9O9-22MFZrwpqCXu80yH12Cg_r3U76vvFAGCtFXoUOQc3xevaId4KQFNlQUpHaZUmgA==;;;;
43;69,38393736;74,56794163;R3 NEC;Van speler;7a8bab9f9af94947999066673c96f9ab;;;;
43;69,38393736;74,56794163;R3 NEC;Naar zone;M3 NEC;;;;
44;69,55203431;75,0879289;OMSCH aanvallen;Startzone NEC;L1 TEG;;;;
44;69,55203431;75,0879289;OMSCH aanvallen;Naar speler;7a8bab9f9af94947999066673c96f9ab;;;;
44;69,55203431;75,0879289;OMSCH aanvallen;;Van speler;;;;
44;69,55203431;75,0879289;OMSCH aanvallen;Naar zone;R3 NEC;;;;
44;69,55203431;75,0879289;OMSCH aanvallen;Naar speler;gAAAAABYrzOVP7quQq2TpAh9aDgR8-j9O9-22MFZrwpqCXu80yH12Cg_r3U76vvFAGCtFXoUOQc3xevaId4KQFNlQUpHaZUmgA==;;;;
44;69,55203431;75,0879289;OMSCH aanvallen;Van speler;7a8bab9f9af94947999066673c96f9ab;;;;
44;69,55203431;75,0879289;OMSCH aanvallen;Naar zone;M3 NEC;;;;
44;69,55203431;75,0879289;OMSCH aanvallen;Rendement;Balverlies;;;;
45;69,55203431;73,55203431;Balwinst;Startzone NEC;L1 TEG;;;;
45;69,55203431;73,55203431;Balwinst;Naar speler;7a8bab9f9af94947999066673c96f9ab;;;;
45;69,55203431;73,55203431;Balwinst;;Van speler;;;;
45;69,55203431;73,55203431;Balwinst;Naar zone;R3 NEC;;;;
45;69,55203431;73,55203431;Balwinst;Naar speler;gAAAAABYrzOVP7quQq2TpAh9aDgR8-j9O9-22MFZrwpqCXu80yH12Cg_r3U76vvFAGCtFXoUOQc3xevaId4KQFNlQUpHaZUmgA==;;;;
45;69,55203431;73,55203431;Balwinst;Van speler;7a8bab9f9af94947999066673c96f9ab;;;;
46;70,55203431;71,55203431;Start;Startzone NEC;L1 TEG;;;;
47;71,31998201;77,65345242;TEG;Startzone TEG;M3 NEC;;;;
47;71,31998201;77,65345242;TEG;Naar zone;M2 TEG;;;;
47;71,31998201;77,65345242;TEG;Rendement;Balwinst;;;;
48;71,56794163;75,0879289;M3 NEC;Rendement;Balverlies;;;;
49;72,51996658;77,65345242;M2 TEG;Rendement;Balwinst;;;;
50;72,8853393;88,06133935;f669c4dcd108465fa0675b18d08bc2aa;Van speler;7a8bab9f9af94947999066673c96f9ab;;;;
50;72,8853393;88,06133935;f669c4dcd108465fa0675b18d08bc2aa;Naar speler;c444e99f03fd4b4391b1705b6255b64f;;;;
51;73,0879289;77,65345242;OMSCH verdedigen;Startzone TEG;M3 NEC;;;;
51;73,0879289;77,65345242;OMSCH verdedigen;Naar zone;M2 TEG;;;;
51;73,0879289;77,65345242;OMSCH verdedigen;Rendement;Balwinst;;;;
52;73,0879289;77,0879289;Balverlies;Startzone TEG;M3 NEC;;;;
52;73,0879289;77,0879289;Balverlies;Naar zone;M2 TEG;;;;
53;74,37069106;98,12242676;NEC;Startzone NEC;M2 TEG;;;;
53;74,37069106;98,12242676;NEC;Naar speler;7a8bab9f9af94947999066673c96f9ab;;;;
53;74,37069106;98,12242676;NEC;;Van speler;;;;
53;74,37069106;98,12242676;NEC;Naar zone;M2 NEC;;;;
53;74,37069106;98,12242676;NEC;Naar speler;f669c4dcd108465fa0675b18d08bc2aa;;;;
53;74,37069106;98,12242676;NEC;Van speler;7a8bab9f9af94947999066673c96f9ab;;;;
53;74,37069106;98,12242676;NEC;Naar speler;c444e99f03fd4b4391b1705b6255b64f;;;;
53;74,37069106;98,12242676;NEC;Van speler;f669c4dcd108465fa0675b18d08bc2aa;;;;
53;74,37069106;98,12242676;NEC;Naar zone;L2 NEC;;;;
53;74,37069106;98,12242676;NEC;Naar speler;gAAAAABYrzOVu07KVRTpI0NfBD9yvj4gdiheh-JLnohf8PLC_ONVd1qMQirQHtYINjyVd7WMz6ej0HNZ8B_e1ol-tYfJl53vNQ==;;;;
53;74,37069106;98,12242676;NEC;Van speler;c444e99f03fd4b4391b1705b6255b64f;;;;
53;74,37069106;98,12242676;NEC;Naar speler;gAAAAABYrzOVAH_k5uIMgQIUdh3oS5v_kfeXPxh5ovl2mQqbsKnen1GIQ0d6IE7-MxWYx4DR4SK5nM5fXiyOagW8VAVCyswk8Q==;;;;
53;74,37069106;98,12242676;NEC;Van speler;gAAAAABYrzOVu07KVRTpI0NfBD9yvj4gdiheh-JLnohf8PLC_ONVd1qMQirQHtYINjyVd7WMz6ej0HNZ8B_e1ol-tYfJl53vNQ==;;;;
53;74,37069106;98,12242676;NEC;Naar speler;c444e99f03fd4b4391b1705b6255b64f;;;;
53;74,37069106;98,12242676;NEC;Van speler;gAAAAABYrzOVAH_k5uIMgQIUdh3oS5v_kfeXPxh5ovl2mQqbsKnen1GIQ0d6IE7-MxWYx4DR4SK5nM5fXiyOagW8VAVCyswk8Q==;;;;
53;74,37069106;98,12242676;NEC;Naar zone;M2 NEC;;;;
53;74,37069106;98,12242676;NEC;Naar speler;7a8bab9f9af94947999066673c96f9ab;;;;
53;74,37069106;98,12242676;NEC;Van speler;c444e99f03fd4b4391b1705b6255b64f;;;;
53;74,37069106;98,12242676;NEC;Naar zone;M2 NEC;;;;
53;74,37069106;98,12242676;NEC;Naar zone;R3 NEC;;;;
53;74,37069106;98,12242676;NEC;Naar speler;gAAAAABYrzOVP7quQq2TpAh9aDgR8-j9O9-22MFZrwpqCXu80yH12Cg_r3U76vvFAGCtFXoUOQc3xevaId4KQFNlQUpHaZUmgA==;;;;
53;74,37069106;98,12242676;NEC;Van speler;7a8bab9f9af94947999066673c96f9ab;;;;
53;74,37069106;98,12242676;NEC;Rendement;Balverlies;;;;
54;75,06133935;84,86112138;c444e99f03fd4b4391b1705b6255b64f;Van speler;f669c4dcd108465fa0675b18d08bc2aa;;;;
54;75,06133935;84,86112138;c444e99f03fd4b4391b1705b6255b64f;Naar zone;L2 NEC;;;;
54;75,06133935;84,86112138;c444e99f03fd4b4391b1705b6255b64f;Naar speler;gAAAAABYrzOVu07KVRTpI0NfBD9yvj4gdiheh-JLnohf8PLC_ONVd1qMQirQHtYINjyVd7WMz6ej0HNZ8B_e1ol-tYfJl53vNQ==;;;;
55;75,31469494;85,32795587;7a8bab9f9af94947999066673c96f9ab;;Van speler;;;;
55;75,31469494;85,32795587;7a8bab9f9af94947999066673c96f9ab;Naar zone;M2 NEC;;;;
